DESCRIPTION_item1,item2,DESCRIPTION_item2,antecedent support,consequent support,item2_count,Count_validate_item2,rule_support,Combined_Baskets,confidence,lift,TOTALQTY_item1,TOTALADJREV_item1,AUR_item1,TOTALQTY_item2,TOTALADJREV_item2,dept_item2,AUR_item2,Combined_ADJREV,ValueAdded_fromitem2,ExpectedVA_fromitem2
NYStrip,3336752,APPLES CV HONEYCRISP 2 LB,0.175261344,0.004814668,1168,1168,0.000878017,213,0.005009761,1.040520456,20667.6425,291081.83,14.08393967,1211,8358.89,4,6.902469034,299440.72,7.339250965,41.87603947
RibEye,7746,SOURDOUGH ALPINE,0.187161984,0.004291156,1041,1041,0.000878017,213,0.004691217,1.093229227,17746.706,328282.894,18.49824379,1075.94,5691.74,1,5.290016172,333974.634,4.997446824,26.70118536
Salmon,5345371,TFM SPRING PRETZELS BAG,0.285994592,0.003479092,844,844,0.000878017,213,0.003070049,0.882428114,11901.97778,129734.5489,10.90025131,889,5591.81,5,6.29,135326.3589,4.909706544,17.16713073
Salmon,58333,TURKEY HONEY ROASTED - DELI SLICING CASE,0.285994592,0.002320769,563,563,0.000878017,213,0.003070049,1.322858487,11901.97778,129734.5489,10.90025131,482.49,5300.01,12,10.98470435,135034.5589,4.653501064,16.27129043
Salmon,5047819,LESSER EVIL OG POPCORN,0.285994592,0.002263059,549,549,0.000878017,213,0.003070049,1.356592583,11901.97778,129734.5489,10.90025131,768,2340.63,2,3.047695313,132075.1789,2.055113895,7.185848804
FiletMignon,7658,CRANBERRY ORANGE WALNUT POUND CAKE,0.263875148,0.003598635,873,873,0.000878017,213,0.003327397,0.924627635,32963.67,584684.9525,17.73725294,936.16,5486.62,4,5.860771663,590171.5725,4.817347893,18.25616365
Salmon,70199,GRAPES OG RED SEEDLESS,0.285994592,0.002213593,537,537,0.000878017,213,0.003070049,1.386907502,11901.97778,129734.5489,10.90025131,1028.1,7180.1,12,6.983853711,136914.6489,6.30425282,22.04325886
Salmon,3375344,LEGAL SEA FOODS TARTAR SAUCE,0.285994592,0.00335955,815,815,0.000878017,213,0.003070049,0.913827397,11901.97778,129734.5489,10.90025131,826,6091.74,8,7.374987893,135826.2889,5.348653789,18.70194033
NYStrip,25613,BERRIES CV STRAWBERRIES 2 LB,0.175261344,0.00716017,1737,1737,0.000878017,213,0.005009761,0.699670635,20667.6425,291081.83,14.08393967,1793,12067.83,x,6.730524261,303149.66,10.59576486,60.45694169
CrabCakes,145678,LARGE YOGURT MUFFIN,0.159098404,0.003598635,873,873,0.000873895,212,0.005492797,1.526355846,46943.165,365938.355,7.795349014,1372,3430,5,2.5,369368.355,2.997460757,18.84029433
RibEye,840498,RAOS PASTA SAUCE 24OZ,0.187161984,0.005127951,1244,1244,0.000873895,212,0.004669192,0.910537508,17746.706,328282.894,18.49824379,1546,13564.54,5,8.773958603,341847.434,11.85398727,63.33544357
CrabCakes,838163,BLUEBERRY POUND CAKE,0.159098404,0.003561535,864,864,0.000873895,212,0.005492797,1.542255386,46943.165,365938.355,7.795349014,886.52,5003.11,12,5.643538781,370941.465,4.372194137,27.4810685
RibEye,169,LETTUCE OG ROMAINE HEARTS,0.187161984,0.005597876,1358,1358,0.000873895,212,0.004669192,0.834100633,17746.706,328282.894,18.49824379,1424,7105.76,4,4.99,335388.654,6.209690015,33.17815875
RibEye,171053,PP ROASTED WHITE WINE HERB CHICKEN,0.187161984,0.006034824,1464,1464,0.000873895,212,0.004669192,0.773708101,17746.706,328282.894,18.49824379,1538.56,12146.87,12,7.894960223,340429.764,10.61509217,56.71606995
FiletMignon,529786,RASPBERRY PILLOW COOKIE 10CT,0.263875148,0.002844282,690,690,0.000873895,212,0.003311776,1.164362687,32963.67,584684.9525,17.73725294,723,4228.75,4,5.848893499,588913.7025,3.6954846,14.00467085
FiletMignon,26,MELONS CV CANTALOUPES,0.263875148,0.003837719,931,931,0.000873895,212,0.003311776,0.862954086,32963.67,584684.9525,17.73725294,917,3659.34,4,3.990556161,588344.2925,3.197879897,12.11891274
Salmon,3290103,TWININGS TEA 20CT,0.285994592,0.002209471,536,536,0.000873895,212,0.003055636,1.382971565,11901.97778,129734.5489,10.90025131,748,3031.6,12,4.052941176,132766.1489,2.649300884,9.263464975
Salmon,3508483,TFM SPRING WATER LITER,0.285994592,0.002988557,725,725,0.000873895,212,0.003055636,1.022445184,11901.97778,129734.5489,10.90025131,1049,1038.51,12,0.99,130773.0589,0.907548971,3.173308158
FiletMignon,72997,ROASTED CHICKEN SALAD WRAP,0.263875148,0.003441993,835,835,0.000869773,211,0.003296154,0.957629441,32963.67,584684.9525,17.73725294,889.46,6217.09,5,6.989735345,590902.0425,5.407457748,20.49248586
FiletMignon,34668,PECAN CHICKEN BREAST,0.263875148,0.003643978,884,884,0.000869773,211,0.003296154,0.904548171,32963.67,584684.9525,17.73725294,1007.54,7465.89,4,7.410018461,592150.8425,6.493630417,24.60872294
Salmon,841373,STONEWALL KITCHEN AIOLI,0.285994592,0.003178176,771,771,0.000869773,211,0.003041222,0.956908157,11901.97778,129734.5489,10.90025131,867,6890.33,2,7.947324106,136624.8789,5.993023801,20.95502494
FiletMignon,4866411,TFM HOLLANDAISE SAUCE,0.263875148,0.002102295,509,510,0.000869773,211,0.003296154,1.567883496,32963.67,584684.9525,17.73725294,536,2138.64,9,3.99,586823.5925,1.860131579,7.049286719
RibEye,27,MANGOS CV,0.187161984,0.005725663,1389,1389,0.000869773,211,0.004647168,0.811638369,17746.706,328282.894,18.49824379,2292,4559.79,12,1.989437173,332842.684,3.965982761,21.19010858
Salmon,3248081,NOUNOS 5.3OZ,0.285994592,0.002568098,623,623,0.000869773,211,0.003041222,1.184231443,11901.97778,129734.5489,10.90025131,1500,3291.04,5,2.194026667,133025.5889,2.862458119,10.00878409
Salmon,3218340,RAOS SAUCE 32OZ,0.285994592,0.00286077,694,694,0.000869773,211,0.003041222,1.063078082,11901.97778,129734.5489,10.90025131,991,6965.09,10,7.028345106,136699.6389,6.05804804,21.18238671
FiletMignon,849203,CARRS CRACKERS,0.263875148,0.00286077,694,694,0.000869773,211,0.003296154,1.152191042,32963.67,584684.9525,17.73725294,835,3784.15,2,4.531916168,588469.1025,3.291351941,12.47314103
Salmon,3533226,FIELD DAFFODILS,0.285994592,0.00297619,722,722,0.000869773,211,0.003041222,1.021850677,11901.97778,129734.5489,10.90025131,1012,6867.97,5,6.786531621,136602.5189,5.973575674,20.88702321
Salmon,3354164,KODIAK POWER WAFFLES,0.285994592,0.002023974,490,491,0.000869773,211,0.003041222,1.502599163,11901.97778,129734.5489,10.90025131,573,3687.77,2,6.435898778,133422.3189,3.207523208,11.21532819
CrabCakes,860676,SMOKEY MOZZARELLA PASTA SALAD,0.159098404,0.003540925,859,859,0.000865651,210,0.005440978,1.536598158,46943.165,365938.355,7.795349014,717.65,7015.89,4,9.776200098,372954.245,6.073311981,38.17330552
RibEye,2552,KRAFT PHILADELPHIA CREAM CHEESE,0.187161984,0.004534362,1100,1100,0.000865651,210,0.004625143,1.020020663,17746.706,328282.894,18.49824379,1380,4536.12,14,3.287043478,332819.014,3.926696676,20.98020439
NYStrip,4649,A1 SAUCE,0.175261344,0.002947335,715,715,0.000865651,210,0.004939201,1.675819018,20667.6425,291081.83,14.08393967,726,3985.74,3,5.49,295067.57,3.450259695,19.68637016
NYStrip,840744,TALENTI GELATO PINTS,0.175261344,0.005210394,1264,1264,0.000865651,210,0.004939201,0.947951423,20667.6425,291081.83,14.08393967,1613,8855.37,4,5.49,299937.2,7.665659626,43.7384505
Salmon,172707,41-50 PER LB LARGE SALAD SHRIMP,0.285994592,0.002654663,644,644,0.000865651,210,0.003026809,1.140185745,11901.97778,129734.5489,10.90025131,478.96,6489.66,7,13.54948221,136224.2089,5.617780471,19.64296051
FiletMignon,1387665,A2 MILK,0.263875148,0.003219397,781,781,0.000865651,210,0.003280532,1.018989644,32963.67,584684.9525,17.73725294,935,4039.65,12,4.320481283,588724.6025,3.496926939,13.25220264
NYStrip,4350026,ORGANIC BONELESS CHICKEN BREASTS PKG,0.175261344,0.004967188,1205,1205,0.000865651,210,0.004939201,0.994365642,20667.6425,291081.83,14.08393967,1847.68,15432.74,12,8.352496103,306514.57,13.35936634,76.2254016
Salmon,840995,BONNE MAMAN PRESERVES 13OZ,0.285994592,0.002737106,664,664,0.000865651,210,0.003026809,1.1058428,11901.97778,129734.5489,10.90025131,754,4832.46,3,6.409098143,134567.0089,4.183223684,14.62693283
Salmon,5016916,BOULDER CANYON CHIPS,0.285994592,0.002675274,649,649,0.000865651,210,0.003026809,1.131401571,11901.97778,129734.5489,10.90025131,823,2793.04,3,3.393730255,132527.5889,2.417797784,8.45399827
Salmon,166806,ORGANIC VALLEY HALF AND HALF,0.285994592,0.002774205,673,673,0.000865651,210,0.003026809,1.091054412,11901.97778,129734.5489,10.90025131,751,3733.49,2,4.971358189,133468.0389,3.231899238,11.30056068
Salmon,5329814,LBM STREET TACO VEGGIE KIT,0.285994592,0.003656345,887,887,0.000865651,210,0.003026809,0.827823697,11901.97778,129734.5489,10.90025131,910.04,7271,14,7.989758692,137005.5489,6.294148199,22.00792736
FiletMignon,3385577,THE FRESH MARKET CHICKEN POT PIE,0.263875148,0.004233445,1027,1027,0.000861529,209,0.003264911,0.771218346,32963.67,584684.9525,17.73725294,1054,14116.21,14,13.39298861,598801.1625,12.16152177,46.08816649
FiletMignon,3340794,CRUNCHMASTER GF CRACKERS,0.263875148,0.003219397,781,781,0.000861529,209,0.003264911,1.014137312,32963.67,584684.9525,17.73725294,1005,4009.95,4,3.99,588694.9025,3.4546875,13.09212907
RibEye,1394,TANGELOS CV MINEOLA,0.187161984,0.004546729,1103,1103,0.000861529,209,0.004603119,1.012402324,17746.706,328282.894,18.49824379,1856.57,3703.09,12,1.994586792,331985.984,3.190318766,17.04576271
RibEye,3374495,INDIAN RIVER OJ 52 OZ,0.187161984,0.00424169,1029,1029,0.000861529,209,0.004603119,1.085208711,17746.706,328282.894,18.49824379,1098,5388.02,4,4.90712204,333670.914,4.641934524,24.80169545
NYStrip,97,SM CUPS - PINEAPPLE CHUNKS SMALL,0.175261344,0.005849327,1419,1419,0.000861529,209,0.004915681,0.840383956,20667.6425,291081.83,14.08393967,904.33,6103.68,2,6.749394579,297185.51,5.258496241,30.0037425
CrabCakes,52601,BAKED POTATO SALAD,0.159098404,0.003949017,958,958,0.000861529,209,0.005415069,1.371244676,46943.165,365938.355,7.795349014,993.73,5946.71,4,5.984231129,371885.065,5.123262061,32.20184449
Salmon,3260678,TFM ARTISAN PASTA,0.285994592,0.002654663,644,644,0.000861529,209,0.003012396,1.134756289,11901.97778,129734.5489,10.90025131,828,2470.44,3,2.983623188,132204.9889,2.128355263,7.441942346
Salmon,1000938,TUMAROS WRAPS,0.285994592,0.002052829,498,498,0.000861529,209,0.003012396,1.467435843,11901.97778,129734.5489,10.90025131,570,2401.44,1,4.213052632,132135.9889,2.068909774,7.234087057
Salmon,5373956,BERRIES CV BLACKBERRY SWEETEST BATCH 10 OZ,0.285994592,0.002609319,633,633,0.000861529,209,0.003012396,1.154475592,11901.97778,129734.5489,10.90025131,730,5679.7,12,7.780410959,135414.2489,4.893225251,17.10950274
FiletMignon,536691,ASIAGO SOURDOUGH BREAD,0.263875148,0.002555731,620,620,0.000857407,208,0.003249289,1.2713735,32963.67,584684.9525,17.73725294,626.82,3441.23,5,5.489981175,588126.1825,2.950533571,11.18155154
CrabCakes,5166900,CHICKEN EMPANADA PP,0.159098404,0.002724739,661,661,0.000857407,208,0.005389159,1.977862301,46943.165,365938.355,7.795349014,1056,5380.84,131,5.095492424,371319.195,4.613568131,28.998205
NYStrip,456377,ABF WHITE MEAT GROUND CHICKEN,0.175261344,0.003936651,955,955,0.000857407,208,0.004892161,1.242721538,20667.6425,291081.83,14.08393967,1548.26,9343.41,5,6.03478098,300425.24,8.011102097,45.70946398
Salmon,5083653,SUJA JUICE 12 FZ,0.285994592,0.001937409,470,470,0.000857407,208,0.002997982,1.547418043,11901.97778,129734.5489,10.90025131,907,3500.8,4,3.859757442,133235.3489,3.001609286,10.49533583
NYStrip,4039980,HERB OG TFM BASIL .5 OZ,0.175261344,0.005832839,1415,1415,0.000857407,208,0.004892161,0.838727257,20667.6425,291081.83,14.08393967,1534,3819.66,2,2.49,294901.49,3.275001979,18.68639086
FiletMignon,23,PEACHES CV YELLOW WESTERN,0.263875148,0.003371917,818,818,0.000857407,208,0.003249289,0.963632726,32963.67,584684.9525,17.73725294,935.48,3732.77,2,3.990218925,588417.7225,3.200501913,12.12884931
Salmon,879633,DAISY BRAND COTTAGE CHEESE 16 OZ,0.285994592,0.002263059,549,549,0.000857407,208,0.002997982,1.324747687,11901.97778,129734.5489,10.90025131,611,1773.19,5,2.902111293,131507.7389,1.520344941,5.315991929
RibEye,4665234,SALAD TFM ITALIAN RESTAURANT BLEND,0.187161984,0.004785813,1161,1161,0.000857407,208,0.004581094,0.957223771,17746.706,328282.894,18.49824379,1234,4917.66,12,3.985137763,333200.554,4.216434507,22.52826359
CrabCakes,160289,TFM BBQ SAUCE MANGO COCONUT,0.159098404,0.001797256,436,436,0.000857407,208,0.005389159,2.998548122,46943.165,365938.355,7.795349014,456,2047.44,4,4.49,367985.795,1.755488722,11.03398072
Salmon,3799,KIKKOMAN SOY SAUCE LITE,0.285994592,0.001710691,415,415,0.000857407,208,0.002997982,1.752497543,11901.97778,129734.5489,10.90025131,424,1605.07,8,3.785542453,131339.6189,1.376197731,4.811971173
RibEye,27319,SOURDOUGH BAGUETTE,0.187161984,0.0036852,894,894,0.000857407,208,0.004581094,1.243106039,17746.706,328282.894,18.49824379,929,3706.71,12,3.99,331989.604,3.178157895,16.9807876
FiletMignon,3050290,TRIUMPH OF CHEESE BURRATA,0.263875148,0.002522754,612,612,0.000857407,208,0.003249289,1.287992761,32963.67,584684.9525,17.73725294,685,7531.17,12,10.99440876,592216.1225,6.457275425,24.47094948
Salmon,7569,ZUCCHINI NUT BREAD,0.285994592,0.002889625,701,701,0.000857407,208,0.002997982,1.037498545,11901.97778,129734.5489,10.90025131,920.5,3362.86,5,3.653297121,133097.4089,2.88333861,10.08179418
CrabCakes,2313935,CRANBERRY ORANGE MUFFIN 4CT,0.159098404,0.003326573,807,807,0.000853285,207,0.00536325,1.612244811,46943.165,365938.355,7.795349014,843,5049.57,12,5.99,370987.925,4.30871995,27.08210669
RibEye,3639602,TFM OG FROZEN VEGETABLES,0.187161984,0.004670393,1133,1133,0.000853285,207,0.00455907,0.976164019,17746.706,328282.894,18.49824379,1376,4798.84,5,3.48752907,333081.734,4.09477592,21.87824597
Salmon,851523,BULK COOKIES,0.285994592,0.003132832,760,760,0.000853285,207,0.002983569,0.952355146,11901.97778,129734.5489,10.90025131,247.73,2723.67,5,10.99451015,132458.2189,2.324065468,8.126256702
Salmon,33007,FENNEL OG,0.285994592,0.001999242,485,485,0.000853285,207,0.002983569,1.492350331,11901.97778,129734.5489,10.90025131,451.18,1759.28,5,3.899286316,131493.8289,1.501166403,5.248932834
RibEye,152908,ORGANIC VALLEY HEAVY WHIPPING CREAM,0.187161984,0.003363672,816,816,0.000853285,207,0.00455907,1.355384599,17746.706,328282.894,18.49824379,992,4520.18,3,4.556633065,332803.074,3.856999654,20.60781561
NYStrip,1403536,TOMATOES CV CHERRY #9 10 OZ,0.175261344,0.004814668,1168,1168,0.000853285,207,0.004868641,1.01121002,20667.6425,291081.83,14.08393967,1296,6422.04,997,4.955277778,297503.87,5.479827364,31.26660583
FiletMignon,7931,CR PRIME PORK COUNTRY STYLE SAUSAGE,0.263875148,0.003066878,744,744,0.000853285,207,0.003233668,1.054384273,32963.67,584684.9525,17.73725294,819.63,4901.72,4,5.980405793,589586.6725,4.182561832,15.85053332
NYStrip,858505,GT ENLIGHTENED KOMBUCHA,0.175261344,0.005066119,1229,1229,0.000853285,207,0.004868641,0.961019775,20667.6425,291081.83,14.08393967,2085,7649.25,12,3.668705036,298731.08,6.526986669,37.24145048
FiletMignon,3323049,KEOGHS POTATO CRISPS,0.263875148,0.00312871,759,759,0.000853285,207,0.003233668,1.033546639,32963.67,584684.9525,17.73725294,1002,3013.32,12,3.007305389,587698.2725,2.571219331,9.744075359
Salmon,1548478,SAFFRON ROAD,0.285994592,0.002477411,601,601,0.000853285,207,0.002983569,1.204309336,11901.97778,129734.5489,10.90025131,1146,5594.56,14,4.881815009,135329.1089,4.773751484,16.6917544
NYStrip,3900967,PACKAGED WHOLE ATLANTIC SALMON FILLET,0.175261344,0.005119707,1242,1242,0.000853285,207,0.004868641,0.950960792,20667.6425,291081.83,14.08393967,4062.69,29201.5,2,7.187725374,320283.33,24.91718812,142.1716137
CrabCakes,5325791,LBM STEAM BAG - GREEN BEAN ALMONDINE W/SEA SALT & ,0.159098404,0.005165051,1253,1253,0.000853285,207,0.00536325,1.038373155,46943.165,365938.355,7.795349014,1291.99,11614.98,2,8.989992183,377553.335,9.910882717,62.29404239
RibEye,3261450,TFM CAGE FREE XL EGGS,0.187161984,0.004418942,1072,1072,0.000849162,206,0.004537045,1.026726556,17746.706,328282.894,18.49824379,1256,4619.1,12,3.677627389,332901.994,3.922365948,20.95706546
NYStrip,3639602,TFM OG FROZEN VEGETABLES,0.175261344,0.004670393,1133,1133,0.000849162,206,0.004845121,1.037411773,20667.6425,291081.83,14.08393967,1376,4798.84,5,3.48752907,295880.67,4.074994394,23.25095938
CrabCakes,2541393,ALMONDS DICED FOR GRINDERS DRY ROASTED LB,0.159098404,0.004278789,1038,1038,0.000849162,206,0.005337341,1.24739513,46943.165,365938.355,7.795349014,823.44,8236.97,4,10.00312105,374175.325,6.994525046,43.96351487
FiletMignon,841366,XOCHITL CORN CHIPS,0.263875148,0.003042145,738,738,0.000849162,206,0.003218046,1.057821447,32963.67,584684.9525,17.73725294,772,4238.28,4,5.49,588923.2325,3.59898793,13.63898022
RibEye,3165098,DRAKE'S MAC N CHEESE,0.187161984,0.004072682,988,988,0.000849162,206,0.004537045,1.114019097,17746.706,328282.894,18.49824379,1080.41,7549.48,12,6.987606557,335832.374,6.410734402,34.25233195
RibEye,171047,PP ROASTED LEMON ROSEMARY CHICKEN,0.187161984,0.005581388,1354,1354,0.000849162,206,0.004537045,0.812888381,17746.706,328282.894,18.49824379,1394.32,11200.28,4,8.032790177,339483.174,9.510856417,50.81617655
FiletMignon,64494,RADISH OG WITH TOP,0.263875148,0.003582146,869,869,0.000849162,206,0.003218046,0.898356994,32963.67,584684.9525,17.73725294,966,2846.34,3,2.946521739,587531.2925,2.417004848,9.159653201
CrabCakes,29025,PARSLEY OG ITALIAN,0.159098404,0.009180022,2227,2227,0.000849162,206,0.005337341,0.581408237,46943.165,365938.355,7.795349014,2339,4620.61,4,1.975463873,370558.965,3.923648183,24.66176961
Salmon,3393869,NOOSA LIL TUBS,0.285994592,0.002448556,594,594,0.000849162,206,0.002969155,1.212615052,11901.97778,129734.5489,10.90025131,1634,2441.96,4,1.494467564,132176.5089,2.073620565,7.250558662
Salmon,5164269,8-12 PER LB ULTIMATE COCKTAIL SHRIMP,0.285994592,0.003792376,920,920,0.000849162,206,0.002969155,0.782927545,11901.97778,129734.5489,10.90025131,706.15,19761.79,14,27.98525809,149496.3389,16.78096862,58.67582502
NYStrip,3313055,LA FERMIERE,0.175261344,0.00535467,1299,1299,0.000849162,206,0.004845121,0.904840292,20667.6425,291081.83,14.08393967,3550,10613.01,12,2.989580282,301694.84,9.012168827,51.42131524
RibEye,2149528,KLEMENTS BEEF FRANKS,0.187161984,0.00345436,838,838,0.000849162,206,0.004537045,1.313425857,17746.706,328282.894,18.49824379,740.39,5912.79,5,7.986047894,334195.684,5.020918827,26.82659545
Salmon,841321,TFM NOM NOM SALSA,0.285994592,0.002951458,716,716,0.000849162,206,0.002969155,1.005996286,11901.97778,129734.5489,10.90025131,818,3664,4,4.479217604,133398.5489,3.111330959,10.8789853
RibEye,3374695,VITAL FARMS PASTURE RAISED EGGS OG LG GRADE A,0.187161984,0.004509629,1094,1094,0.000849162,206,0.004537045,1.006079404,17746.706,328282.894,18.49824379,1237,8577.63,14,6.934219887,336860.524,7.283800702,38.91709497
Salmon,1993574,CASHEWS RAW STEAM PASTEURIZED LB,0.285994592,0.00201573,489,489,0.000849162,206,0.002969155,1.472992517,11901.97778,129734.5489,10.90025131,819.95,3856.46,4,4.703286786,133591.0089,3.274760751,11.45042894
Salmon,2533,PHILADELPHIA SOFT CREAM CHEESE TUB,0.285994592,0.002349624,570,570,0.000849162,206,0.002969155,1.263672528,11901.97778,129734.5489,10.90025131,629,2069.41,7,3.29,131803.9589,1.75726512,6.144399827
NYStrip,5360528,LBM - LEMON BUTTER BREADED CHICKEN CUTLETS,0.175261344,0.004752836,1153,1153,0.000849162,206,0.004845121,1.019416773,20667.6425,291081.83,14.08393967,1176.98,14111.89,7,11.98991487,305193.72,11.98328609,68.37381142
Salmon,42236,LAMB LOIN CHOPS AUSTRALIAN,0.285994592,0.00347497,843,843,0.00084504,205,0.002954742,0.85029273,11901.97778,129734.5489,10.90025131,1002.89,18028.21,5,17.97625861,147762.7589,15.23456276,53.26870928
RibEye,3173406,6CT SMALL FRENCH BUTTER CROISSANTS,0.187161984,0.005358792,1300,1300,0.00084504,205,0.004515021,0.84254454,17746.706,328282.894,18.49824379,1834.28,6988.16,12,3.809756417,335271.054,5.905276349,31.55168708
Salmon,3333961,POPCORNERS POPPED CORN SNACK,0.285994592,0.002530999,614,614,0.00084504,205,0.002954742,1.167421452,11901.97778,129734.5489,10.90025131,741,2805.35,9,3.785897436,132539.8989,2.370633615,8.289085471
NYStrip,4921467,SALAD OG ORGANIC GIRL 50/50 MIX 5OZ,0.175261344,0.005457723,1324,1324,0.00084504,205,0.004821601,0.883445449,20667.6425,291081.83,14.08393967,1373,5859.09,12,4.267363438,296940.92,4.951166774,28.25019286
RibEye,2128833,TURKEY OVEN ROASTED - GRAB & GO,0.187161984,0.005614365,1362,1362,0.00084504,205,0.004515021,0.804190824,17746.706,328282.894,18.49824379,946.56,10382.83,2,10.96901411,338665.724,8.773909074,46.87869241
RibEye,5133521,SALAD OG TFM SPINACH 5OZ,0.187161984,0.006389329,1550,1550,0.00084504,205,0.004515021,0.70665026,17746.706,328282.894,18.49824379,1622,6458.78,4,3.981985203,334741.674,5.457928951,29.16152542
Salmon,500356,KINGS HAWAIIAN ORGINAL DINNER ROLLS 12CT,0.285994592,0.003157565,766,766,0.00084504,205,0.002954742,0.93576602,11901.97778,129734.5489,10.90025131,827,4126.73,5,4.99,133861.2789,3.487252877,12.19342246
